Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
10.05.2024;11:00;1.608,48;675,00;654,75;1.656,73;Enerji Fazlası
10.05.2024;12:00;979,99;5,00;4,85;1.009,39;Enerji Fazlası
10.05.2024;13:00;900,00;500,00;485,00;927,00;Enerji Fazlası
10.05.2024;14:00;2.248,47;2.689,98;2.181,02;2.770,68;Enerji Açığı
10.05.2024;15:00;2.298,89;2.599,99;2.229,92;2.677,99;Enerji Açığı
10.05.2024;16:00;2.324,79;2.690,00;2.255,05;2.770,70;Enerji Açığı
10.05.2024;17:00;2.543,10;2.690,00;2.466,81;2.770,70;Enerji Açığı
10.05.2024;18:00;2.390,00;1.157,00;1.122,29;2.461,70;Enerji Fazlası
10.05.2024;19:00;2.493,79;1.157,00;1.122,29;2.568,60;Enerji Fazlası
10.05.2024;20:00;2.608,88;2.009,99;1.949,69;2.687,15;Enerji Fazlası
10.05.2024;21:00;2.411,11;1.663,11;1.613,22;2.483,44;Enerji Fazlası
10.05.2024;22:00;2.298,88;600,00;582,00;2.367,85;Enerji Fazlası
10.05.2024;23:00;2.100,00;450,00;436,50;2.163,00;Enerji Fazlası
11.05.2024;00:00;2.200,01;625,00;606,25;2.266,01;Enerji Fazlası
