Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
14.01.2025;05:00;2.305,00;2.393,70;2.235,85;2.465,51;Enerji Açığı
14.01.2025;06:00;2.164,34;2.414,34;2.099,41;2.486,77;Enerji Açığı
14.01.2025;07:00;2.399,99;2.530,05;2.327,99;2.605,95;Enerji Açığı
14.01.2025;08:00;2.924,00;2.999,00;2.836,28;3.088,97;Enerji Açığı
14.01.2025;09:00;2.979,99;2.999,04;2.890,59;3.089,01;Enerji Açığı
14.01.2025;10:00;2.899,99;1.651,00;1.601,47;2.986,99;Enerji Fazlası
14.01.2025;11:00;2.500,00;2.275,00;2.206,75;2.575,00;Enerji Fazlası
14.01.2025;12:00;2.076,45;936,00;907,92;2.138,74;Enerji Fazlası
14.01.2025;13:00;2.288,40;1.100,00;1.067,00;2.357,05;Enerji Fazlası
14.01.2025;14:00;2.399,99;2.799,99;2.327,99;2.883,99;Enerji Açığı
14.01.2025;15:00;2.749,81;2.800,00;2.667,32;2.884,00;Enerji Açığı
14.01.2025;16:00;2.979,99;2.999,02;2.890,59;3.088,99;Enerji Açığı
14.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
14.01.2025;18:00;2.950,01;2.999,00;2.861,51;3.088,97;Enerji Açığı
14.01.2025;19:00;2.885,45;2.685,45;2.604,89;2.972,01;Enerji Fazlası
14.01.2025;20:00;2.399,99;1.797,00;1.743,09;2.471,99;Enerji Fazlası
14.01.2025;21:00;2.749,99;2.260,10;2.192,30;2.832,49;Enerji Fazlası
14.01.2025;22:00;2.140,00;1.436,00;1.392,92;2.204,20;Enerji Fazlası
14.01.2025;23:00;2.139,99;1.150,10;1.115,60;2.204,19;Enerji Fazlası
15.01.2025;00:00;2.454,40;700,00;679,00;2.528,03;Enerji Fazlası
15.01.2025;01:00;2.490,01;750,00;727,50;2.564,71;Enerji Fazlası
15.01.2025;02:00;2.413,64;700,00;679,00;2.486,05;Enerji Fazlası
15.01.2025;03:00;1.939,99;1.739,99;1.687,79;1.998,19;Enerji Fazlası
15.01.2025;04:00;1.799,98;800,00;776,00;1.853,98;Enerji Fazlası
15.01.2025;05:00;1.799,98;2.049,98;1.745,98;2.111,48;Enerji Açığı
15.01.2025;06:00;2.400,01;2.650,01;2.328,01;2.729,51;Enerji Açığı
15.01.2025;07:00;2.399,98;2.199,98;2.133,98;2.471,98;Enerji Fazlası
15.01.2025;08:00;2.898,99;2.898,99;2.812,02;2.985,96;Enerji Açığı
15.01.2025;09:00;2.980,00;2.999,00;2.890,60;3.088,97;Enerji Açığı
15.01.2025;10:00;2.949,99;2.949,99;2.861,49;3.038,49;Enerji Açığı
15.01.2025;11:00;2.950,00;2.950,00;2.861,50;3.038,50;Enerji Açığı
15.01.2025;12:00;2.662,02;1.636,00;1.586,92;2.741,88;Enerji Fazlası
15.01.2025;13:00;2.898,99;1.797,00;1.743,09;2.985,96;Enerji Fazlası
15.01.2025;14:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
15.01.2025;15:00;2.949,99;2.999,03;2.861,49;3.089,00;Enerji Açığı
15.01.2025;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
15.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
15.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
15.01.2025;19:00;2.980,00;2.999,03;2.890,60;3.089,00;Enerji Açığı
15.01.2025;20:00;2.892,46;2.999,01;2.805,69;3.088,98;Enerji Açığı
15.01.2025;21:00;2.899,00;2.905,00;2.812,03;2.992,15;Enerji Açığı
15.01.2025;22:00;2.483,13;1.797,00;1.743,09;2.557,62;Enerji Fazlası
15.01.2025;23:00;2.399,46;2.800,00;2.327,48;2.884,00;Enerji Açığı
16.01.2025;00:00;2.481,95;2.800,00;2.407,49;2.884,00;Enerji Açığı
16.01.2025;01:00;2.456,45;2.706,45;2.382,76;2.787,64;Enerji Açığı
16.01.2025;02:00;2.270,00;2.520,00;2.201,90;2.595,60;Enerji Açığı
16.01.2025;03:00;2.244,01;2.530,05;2.176,69;2.605,95;Enerji Açığı
16.01.2025;04:00;2.244,01;2.494,01;2.176,69;2.568,83;Enerji Açığı
16.01.2025;05:00;2.244,00;2.494,00;2.176,68;2.568,82;Enerji Açığı
16.01.2025;06:00;2.200,00;2.530,05;2.134,00;2.605,95;Enerji Açığı
16.01.2025;07:00;2.635,35;2.660,40;2.556,29;2.740,21;Enerji Açığı
16.01.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
16.01.2025;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
16.01.2025;10:00;2.950,01;2.999,02;2.861,51;3.088,99;Enerji Açığı
16.01.2025;11:00;2.949,47;2.999,01;2.860,99;3.088,98;Enerji Açığı
16.01.2025;12:00;2.305,00;2.305,00;2.235,85;2.374,15;Dengede
16.01.2025;13:00;2.399,99;2.799,99;2.327,99;2.883,99;Enerji Açığı
16.01.2025;14:00;2.800,00;2.999,05;2.716,00;3.089,02;Enerji Açığı
16.01.2025;15:00;2.850,00;2.999,02;2.764,50;3.088,99;Enerji Açığı
16.01.2025;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
16.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
16.01.2025;18:00;2.948,01;2.999,04;2.859,57;3.089,01;Enerji Açığı
16.01.2025;19:00;2.849,98;2.999,01;2.764,48;3.088,98;Enerji Açığı
16.01.2025;20:00;2.200,00;2.450,00;2.134,00;2.523,50;Enerji Açığı
16.01.2025;21:00;2.499,99;2.899,99;2.424,99;2.986,99;Enerji Açığı
16.01.2025;22:00;2.296,00;2.721,15;2.227,12;2.802,78;Enerji Açığı
16.01.2025;23:00;2.140,00;2.800,00;2.075,80;2.884,00;Enerji Açığı
17.01.2025;00:00;2.520,00;2.870,00;2.444,40;2.956,10;Enerji Açığı
17.01.2025;01:00;2.199,99;2.700,00;2.133,99;2.781,00;Enerji Açığı
17.01.2025;02:00;2.305,00;2.700,00;2.235,85;2.781,00;Enerji Açığı
17.01.2025;03:00;2.099,00;2.700,00;2.036,03;2.781,00;Enerji Açığı
17.01.2025;04:00;1.799,99;2.700,00;1.745,99;2.781,00;Enerji Açığı
17.01.2025;05:00;2.099,00;2.700,00;2.036,03;2.781,00;Enerji Açığı
17.01.2025;06:00;2.189,99;2.589,99;2.124,29;2.667,69;Enerji Açığı
17.01.2025;07:00;2.199,99;2.549,99;2.133,99;2.626,49;Enerji Açığı
17.01.2025;08:00;2.950,00;2.999,07;2.861,50;3.089,04;Enerji Açığı
17.01.2025;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
17.01.2025;10:00;2.899,99;2.999,03;2.812,99;3.089,00;Enerji Açığı
17.01.2025;11:00;2.800,00;2.999,00;2.716,00;3.088,97;Enerji Açığı
17.01.2025;12:00;2.099,00;1.154,00;1.119,38;2.161,97;Enerji Fazlası
17.01.2025;13:00;2.026,00;800,00;776,00;2.086,78;Enerji Fazlası
17.01.2025;14:00;2.156,01;944,00;915,68;2.220,69;Enerji Fazlası
17.01.2025;15:00;2.519,99;800,00;776,00;2.595,59;Enerji Fazlası
17.01.2025;16:00;2.999,99;1.797,00;1.743,09;3.089,99;Enerji Fazlası
17.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
17.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
17.01.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
17.01.2025;20:00;2.948,90;2.999,04;2.860,43;3.089,01;Enerji Açığı
17.01.2025;21:00;2.937,78;2.999,20;2.849,65;3.089,18;Enerji Açığı
17.01.2025;22:00;2.449,99;2.799,99;2.376,49;2.883,99;Enerji Açığı
17.01.2025;23:00;2.470,91;2.870,91;2.396,78;2.957,04;Enerji Açığı
18.01.2025;00:00;2.339,01;2.666,40;2.268,84;2.746,39;Enerji Açığı
18.01.2025;01:00;2.339,00;2.666,40;2.268,83;2.746,39;Enerji Açığı
18.01.2025;02:00;2.424,00;1.144,00;1.109,68;2.496,72;Enerji Fazlası
18.01.2025;03:00;2.125,00;800,00;776,00;2.188,75;Enerji Fazlası
18.01.2025;04:00;1.940,00;800,00;776,00;1.998,20;Enerji Fazlası
18.01.2025;05:00;1.999,98;2.349,98;1.939,98;2.420,48;Enerji Açığı
18.01.2025;06:00;2.424,00;2.700,00;2.351,28;2.781,00;Enerji Açığı
18.01.2025;07:00;2.500,00;2.850,00;2.425,00;2.935,50;Enerji Açığı
18.01.2025;08:00;2.899,00;1.281,00;1.242,57;2.985,97;Enerji Fazlası
18.01.2025;09:00;2.826,83;1.284,00;1.245,48;2.911,63;Enerji Fazlası
18.01.2025;10:00;1.799,98;720,00;698,40;1.853,98;Enerji Fazlası
18.01.2025;11:00;1.895,00;720,00;698,40;1.951,85;Enerji Fazlası
18.01.2025;12:00;1.424,99;699,98;678,98;1.467,74;Enerji Fazlası
18.01.2025;13:00;1.799,97;699,99;678,99;1.853,97;Enerji Fazlası
18.01.2025;14:00;1.500,01;720,00;698,40;1.545,01;Enerji Fazlası
18.01.2025;15:00;1.421,69;699,99;678,99;1.464,34;Enerji Fazlası
18.01.2025;16:00;1.894,99;800,00;776,00;1.951,84;Enerji Fazlası
18.01.2025;17:00;2.949,99;1.444,00;1.400,68;3.038,49;Enerji Fazlası
18.01.2025;18:00;2.999,98;2.850,00;2.764,50;3.089,98;Enerji Fazlası
18.01.2025;19:00;2.949,47;2.850,00;2.764,50;3.037,95;Enerji Fazlası
18.01.2025;20:00;2.651,12;2.151,12;2.086,59;2.730,65;Enerji Fazlası
18.01.2025;21:00;2.700,00;2.700,00;2.619,00;2.781,00;Dengede
18.01.2025;22:00;2.424,01;2.424,01;2.351,29;2.496,73;Dengede
18.01.2025;23:00;2.304,99;1.144,00;1.109,68;2.374,14;Enerji Fazlası
19.01.2025;00:00;2.748,01;1.551,00;1.504,47;2.830,45;Enerji Fazlası
19.01.2025;01:00;2.697,99;1.416,00;1.373,52;2.778,93;Enerji Fazlası
19.01.2025;02:00;2.335,01;800,00;776,00;2.405,06;Enerji Fazlası
19.01.2025;03:00;1.998,01;1.551,00;1.504,47;2.057,95;Enerji Fazlası
19.01.2025;04:00;1.890,00;1.551,00;1.504,47;1.946,70;Enerji Fazlası
19.01.2025;05:00;1.799,98;1.799,98;1.745,98;1.853,98;Dengede
19.01.2025;06:00;2.670,01;2.700,00;2.589,91;2.781,00;Enerji Açığı
19.01.2025;07:00;2.748,00;2.998,00;2.665,56;3.087,94;Enerji Açığı
19.01.2025;08:00;2.750,01;2.800,00;2.667,51;2.884,00;Enerji Açığı
19.01.2025;09:00;1.799,97;800,00;776,00;1.853,97;Enerji Fazlası
19.01.2025;10:00;1.799,97;600,00;582,00;1.853,97;Enerji Fazlası
19.01.2025;11:00;1.274,99;1,37;1,33;1.313,24;Enerji Fazlası
19.01.2025;12:00;1.305,79;1,36;1,32;1.344,96;Enerji Fazlası
19.01.2025;13:00;1.424,99;1,39;1,35;1.467,74;Enerji Fazlası
19.01.2025;14:00;555,99;1,39;1,35;572,67;Enerji Fazlası
19.01.2025;15:00;999,99;699,99;678,99;1.029,99;Enerji Fazlası
19.01.2025;16:00;2.371,98;2.371,98;2.300,82;2.443,14;Enerji Açığı
19.01.2025;17:00;2.410,11;2.998,00;2.337,81;3.087,94;Enerji Açığı
19.01.2025;18:00;2.950,00;2.999,20;2.861,50;3.089,18;Enerji Açığı
19.01.2025;19:00;2.899,00;2.955,00;2.812,03;3.043,65;Enerji Açığı
19.01.2025;20:00;2.728,00;1.551,00;1.504,47;2.809,84;Enerji Fazlası
19.01.2025;21:00;2.699,99;900,00;873,00;2.780,99;Enerji Fazlası
19.01.2025;22:00;1.999,99;700,00;679,00;2.059,99;Enerji Fazlası
19.01.2025;23:00;1.894,99;1.394,99;1.353,14;1.951,84;Enerji Fazlası
20.01.2025;00:00;2.013,00;700,00;679,00;2.073,39;Enerji Fazlası
20.01.2025;01:00;1.799,98;700,00;679,00;1.853,98;Enerji Fazlası
20.01.2025;02:00;1.799,97;675,00;654,75;1.853,97;Enerji Fazlası
20.01.2025;03:00;1.416,70;699,99;678,99;1.459,20;Enerji Fazlası
20.01.2025;04:00;1.416,70;700,00;679,00;1.459,20;Enerji Fazlası
20.01.2025;05:00;1.723,00;699,99;678,99;1.774,69;Enerji Fazlası
20.01.2025;06:00;1.799,98;700,00;679,00;1.853,98;Enerji Fazlası
20.01.2025;07:00;2.106,51;700,00;679,00;2.169,71;Enerji Fazlası
20.01.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
20.01.2025;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
20.01.2025;10:00;2.399,98;750,00;727,50;2.471,98;Enerji Fazlası
20.01.2025;11:00;2.150,00;700,00;679,00;2.214,50;Enerji Fazlası
20.01.2025;12:00;1.799,97;700,00;679,00;1.853,97;Enerji Fazlası
20.01.2025;13:00;1.799,97;700,00;679,00;1.853,97;Enerji Fazlası
20.01.2025;14:00;2.026,00;700,00;679,00;2.086,78;Enerji Fazlası
20.01.2025;15:00;2.054,99;699,99;678,99;2.116,64;Enerji Fazlası
20.01.2025;16:00;2.843,61;2.999,20;2.758,30;3.089,18;Enerji Açığı
20.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
20.01.2025;18:00;2.980,00;2.999,81;2.890,60;3.089,80;Enerji Açığı
20.01.2025;19:00;2.849,00;2.999,32;2.763,53;3.089,30;Enerji Açığı
20.01.2025;20:00;2.586,13;2.999,20;2.508,55;3.089,18;Enerji Açığı
20.01.2025;21:00;2.700,00;2.999,22;2.619,00;3.089,20;Enerji Açığı
20.01.2025;22:00;2.350,00;2.700,00;2.279,50;2.781,00;Enerji Açığı
20.01.2025;23:00;2.071,00;2.421,00;2.008,87;2.493,63;Enerji Açığı
21.01.2025;00:00;2.499,99;2.800,00;2.424,99;2.884,00;Enerji Açığı
21.01.2025;01:00;2.500,00;2.850,00;2.425,00;2.935,50;Enerji Açığı
21.01.2025;02:00;2.397,00;2.797,00;2.325,09;2.880,91;Enerji Açığı
21.01.2025;03:00;2.197,00;2.650,00;2.131,09;2.729,50;Enerji Açığı
21.01.2025;04:00;2.197,00;2.597,00;2.131,09;2.674,91;Enerji Açığı
21.01.2025;05:00;2.197,01;2.547,01;2.131,10;2.623,42;Enerji Açığı
21.01.2025;06:00;2.599,99;2.623,69;2.521,99;2.702,40;Enerji Açığı
21.01.2025;07:00;2.848,00;1.803,00;1.748,91;2.933,44;Enerji Fazlası
21.01.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
21.01.2025;09:00;2.989,16;2.400,00;2.328,00;3.078,83;Enerji Fazlası
21.01.2025;10:00;2.777,77;1.677,00;1.626,69;2.861,10;Enerji Fazlası
21.01.2025;11:00;2.505,78;1.444,00;1.400,68;2.580,95;Enerji Fazlası
21.01.2025;12:00;2.069,01;1.803,00;1.748,91;2.131,08;Enerji Fazlası
21.01.2025;13:00;2.139,98;1.914,98;1.857,53;2.204,18;Enerji Fazlası
21.01.2025;14:00;2.624,01;2.650,00;2.545,29;2.729,50;Enerji Açığı
21.01.2025;15:00;2.635,46;1.803,00;1.748,91;2.714,52;Enerji Fazlası
21.01.2025;16:00;2.999,98;2.999,99;2.909,98;3.089,99;Enerji Açığı
21.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
21.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
21.01.2025;19:00;2.980,00;2.980,00;2.890,60;3.069,40;Enerji Fazlası
21.01.2025;20:00;2.777,78;2.999,00;2.694,45;3.088,97;Enerji Açığı
21.01.2025;21:00;2.745,66;2.999,00;2.663,29;3.088,97;Enerji Açığı
21.01.2025;22:00;2.500,00;2.650,00;2.425,00;2.729,50;Enerji Açığı
21.01.2025;23:00;2.349,99;2.500,00;2.279,49;2.575,00;Enerji Açığı
22.01.2025;00:00;2.399,99;1.651,00;1.601,47;2.471,99;Enerji Fazlası
22.01.2025;01:00;2.424,33;1.444,00;1.400,68;2.497,06;Enerji Fazlası
22.01.2025;02:00;2.294,00;800,00;776,00;2.362,82;Enerji Fazlası
22.01.2025;03:00;2.055,00;944,00;915,68;2.116,65;Enerji Fazlası
22.01.2025;04:00;2.000,00;944,00;915,68;2.060,00;Enerji Fazlası
22.01.2025;05:00;1.999,99;1.807,00;1.752,79;2.059,99;Enerji Fazlası
22.01.2025;06:00;2.099,99;2.147,99;2.036,99;2.212,43;Enerji Açığı
22.01.2025;07:00;2.598,34;1.807,00;1.752,79;2.676,29;Enerji Fazlası
22.01.2025;08:00;2.899,00;1.807,00;1.752,79;2.985,97;Enerji Fazlası
22.01.2025;09:00;2.950,00;2.999,00;2.861,50;3.088,97;Enerji Açığı
22.01.2025;10:00;2.949,48;2.999,04;2.861,00;3.089,01;Enerji Açığı
22.01.2025;11:00;2.950,01;2.999,23;2.861,51;3.089,21;Enerji Açığı
22.01.2025;12:00;2.774,99;2.999,21;2.691,74;3.089,19;Enerji Açığı
22.01.2025;13:00;2.849,99;2.999,08;2.764,49;3.089,05;Enerji Açığı
22.01.2025;14:00;2.989,00;2.999,29;2.899,33;3.089,27;Enerji Açığı
22.01.2025;15:00;2.980,01;2.999,32;2.890,61;3.089,30;Enerji Açığı
22.01.2025;16:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
22.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
22.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
22.01.2025;19:00;2.982,00;2.999,28;2.892,54;3.089,26;Enerji Açığı
22.01.2025;20:00;2.894,33;2.999,23;2.807,50;3.089,21;Enerji Açığı
22.01.2025;21:00;2.799,99;2.999,23;2.715,99;3.089,21;Enerji Açığı
22.01.2025;22:00;2.500,01;2.750,01;2.425,01;2.832,51;Enerji Açığı
22.01.2025;23:00;2.474,82;2.824,82;2.400,58;2.909,56;Enerji Açığı
23.01.2025;00:00;2.499,98;2.849,98;2.424,98;2.935,48;Enerji Açığı
23.01.2025;01:00;2.463,68;2.713,68;2.389,77;2.795,09;Enerji Açığı
23.01.2025;02:00;2.236,61;1.809,00;1.754,73;2.303,71;Enerji Fazlası
23.01.2025;03:00;2.139,99;1.651,00;1.601,47;2.204,19;Enerji Fazlası
23.01.2025;04:00;2.193,00;1.809,00;1.754,73;2.258,79;Enerji Fazlası
23.01.2025;05:00;2.451,04;1.809,00;1.754,73;2.524,57;Enerji Fazlası
23.01.2025;06:00;2.499,99;2.499,99;2.424,99;2.574,99;Enerji Fazlası
23.01.2025;07:00;2.887,00;2.914,26;2.800,39;3.001,69;Enerji Açığı
23.01.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
23.01.2025;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
23.01.2025;10:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
23.01.2025;11:00;2.988,99;2.999,25;2.899,32;3.089,23;Enerji Açığı
23.01.2025;12:00;2.597,01;2.999,05;2.519,10;3.089,02;Enerji Açığı
23.01.2025;13:00;2.749,81;2.999,05;2.667,32;3.089,02;Enerji Açığı
23.01.2025;14:00;2.887,00;2.999,21;2.800,39;3.089,19;Enerji Açığı
23.01.2025;15:00;2.900,00;2.999,05;2.813,00;3.089,02;Enerji Açığı
23.01.2025;16:00;2.999,98;3.000,00;2.909,98;3.090,00;Enerji Açığı
23.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
23.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
23.01.2025;19:00;2.988,01;2.999,23;2.898,37;3.089,21;Enerji Açığı
23.01.2025;20:00;2.900,00;2.999,01;2.813,00;3.088,98;Enerji Açığı
23.01.2025;21:00;2.980,00;2.999,00;2.890,60;3.088,97;Enerji Açığı
23.01.2025;22:00;2.699,99;1.809,00;1.754,73;2.780,99;Enerji Fazlası
23.01.2025;23:00;2.377,01;2.377,01;2.305,70;2.448,32;Enerji Fazlası
24.01.2025;00:00;2.504,95;2.700,00;2.429,80;2.781,00;Enerji Açığı
24.01.2025;01:00;2.499,98;2.499,98;2.424,98;2.574,98;Enerji Fazlası
24.01.2025;02:00;2.210,11;2.560,11;2.143,81;2.636,91;Enerji Açığı
24.01.2025;03:00;2.147,98;2.497,98;2.083,54;2.572,92;Enerji Açığı
24.01.2025;04:00;2.012,00;2.362,00;1.951,64;2.432,86;Enerji Açığı
24.01.2025;05:00;2.012,00;2.362,00;1.951,64;2.432,86;Enerji Açığı
24.01.2025;06:00;2.559,41;2.700,00;2.482,63;2.781,00;Enerji Açığı
24.01.2025;07:00;2.800,00;2.800,00;2.716,00;2.884,00;Enerji Fazlası
24.01.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.01.2025;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.01.2025;10:00;2.949,99;2.999,07;2.861,49;3.089,04;Enerji Açığı
24.01.2025;11:00;2.699,99;2.999,03;2.618,99;3.089,00;Enerji Açığı
24.01.2025;12:00;1.974,99;2.497,00;1.915,74;2.571,91;Enerji Açığı
24.01.2025;13:00;1.974,99;2.324,99;1.915,74;2.394,74;Enerji Açığı
24.01.2025;14:00;2.474,00;2.700,00;2.399,78;2.781,00;Enerji Açığı
24.01.2025;15:00;2.675,00;2.999,00;2.594,75;3.088,97;Enerji Açığı
24.01.2025;16:00;2.980,00;2.980,00;2.890,60;3.069,40;Enerji Fazlası
24.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.01.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.01.2025;20:00;2.988,00;2.988,00;2.898,36;3.077,64;Dengede
24.01.2025;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.01.2025;22:00;2.884,34;2.395,34;2.323,48;2.970,87;Enerji Fazlası
24.01.2025;23:00;2.524,99;1.815,00;1.760,55;2.600,74;Enerji Fazlası
25.01.2025;00:00;2.489,01;1.817,00;1.762,49;2.563,68;Enerji Fazlası
25.01.2025;01:00;2.452,88;1.817,00;1.762,49;2.526,47;Enerji Fazlası
25.01.2025;02:00;2.144,99;2.144,99;2.080,64;2.209,34;Enerji Fazlası
25.01.2025;03:00;2.399,98;2.199,98;2.133,98;2.471,98;Enerji Fazlası
25.01.2025;04:00;2.399,99;1.817,00;1.762,49;2.471,99;Enerji Fazlası
25.01.2025;05:00;2.425,00;1.817,00;1.762,49;2.497,75;Enerji Fazlası
25.01.2025;06:00;2.529,91;1.817,00;1.762,49;2.605,81;Enerji Fazlası
25.01.2025;07:00;2.840,01;1.817,00;1.762,49;2.925,21;Enerji Fazlası
25.01.2025;08:00;3.000,00;1.817,00;1.762,49;3.090,00;Enerji Fazlası
25.01.2025;09:00;3.000,00;1.736,00;1.683,92;3.090,00;Enerji Fazlası
25.01.2025;10:00;2.950,00;1.736,00;1.683,92;3.038,50;Enerji Fazlası
25.01.2025;11:00;2.700,00;1.736,00;1.683,92;2.781,00;Enerji Fazlası
25.01.2025;12:00;2.270,00;1.736,00;1.683,92;2.338,10;Enerji Fazlası
25.01.2025;13:00;2.496,67;1.736,00;1.683,92;2.571,57;Enerji Fazlası
25.01.2025;14:00;2.796,66;1.808,66;1.754,40;2.880,56;Enerji Fazlası
25.01.2025;15:00;2.948,77;1.817,00;1.762,49;3.037,23;Enerji Fazlası
25.01.2025;16:00;3.000,00;2.850,00;2.764,50;3.090,00;Enerji Fazlası
25.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.01.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.01.2025;20:00;2.981,77;2.999,03;2.892,32;3.089,00;Enerji Açığı
25.01.2025;21:00;2.950,00;2.999,04;2.861,50;3.089,01;Enerji Açığı
25.01.2025;22:00;2.397,99;2.747,99;2.326,05;2.830,43;Enerji Açığı
25.01.2025;23:00;2.144,98;2.947,00;2.080,63;3.035,41;Enerji Açığı
26.01.2025;00:00;2.596,34;2.999,00;2.518,45;3.088,97;Enerji Açığı
26.01.2025;01:00;2.650,00;2.999,00;2.570,50;3.088,97;Enerji Açığı
26.01.2025;02:00;2.500,00;2.850,00;2.425,00;2.935,50;Enerji Açığı
26.01.2025;03:00;2.431,19;2.700,00;2.358,25;2.781,00;Enerji Açığı
26.01.2025;04:00;2.407,53;2.407,53;2.335,30;2.479,76;Dengede
26.01.2025;05:00;2.305,00;2.305,00;2.235,85;2.374,15;Dengede
26.01.2025;06:00;2.645,00;2.671,40;2.565,65;2.751,54;Enerji Açığı
26.01.2025;07:00;2.950,00;2.999,00;2.861,50;3.088,97;Enerji Açığı
26.01.2025;08:00;2.840,01;2.470,01;2.395,91;2.925,21;Enerji Fazlası
26.01.2025;09:00;2.500,00;1.090,00;1.057,30;2.575,00;Enerji Fazlası
26.01.2025;10:00;2.000,01;675,00;654,75;2.060,01;Enerji Fazlası
26.01.2025;11:00;1.692,99;675,00;654,75;1.743,78;Enerji Fazlası
26.01.2025;12:00;1.225,62;600,00;582,00;1.262,39;Enerji Fazlası
26.01.2025;13:00;1.225,63;600,00;582,00;1.262,40;Enerji Fazlası
26.01.2025;14:00;1.693,00;600,00;582,00;1.743,79;Enerji Fazlası
26.01.2025;15:00;1.799,97;600,00;582,00;1.853,97;Enerji Fazlası
26.01.2025;16:00;2.749,80;1.827,00;1.772,19;2.832,29;Enerji Fazlası
26.01.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.01.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.01.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.01.2025;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.01.2025;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.01.2025;22:00;2.980,00;2.999,00;2.890,60;3.088,97;Enerji Açığı
26.01.2025;23:00;2.800,00;2.430,00;2.357,10;2.884,00;Enerji Fazlası
27.01.2025;00:00;2.949,99;1.876,00;1.819,72;3.038,49;Enerji Fazlası
27.01.2025;01:00;2.899,00;1.876,00;1.819,72;2.985,97;Enerji Fazlası
27.01.2025;02:00;2.498,33;2.120,33;2.056,72;2.573,28;Enerji Fazlası
27.01.2025;03:00;2.431,79;1.827,00;1.772,19;2.504,74;Enerji Fazlası
27.01.2025;04:00;2.025,11;1.827,00;1.772,19;2.085,86;Enerji Fazlası
27.01.2025;05:00;1.923,10;1.923,10;1.865,41;1.980,79;Dengede
27.01.2025;06:00;2.699,99;1.961,00;1.902,17;2.780,99;Enerji Fazlası
27.01.2025;07:00;2.980,00;2.602,00;2.523,94;3.069,40;Enerji Fazlası
27.01.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
27.01.2025;09:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
27.01.2025;10:00;2.990,00;2.999,04;2.900,30;3.089,01;Enerji Açığı
